"""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Apr 05"," 2019""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
Client,123090,154842,765149,265930,376660,527765,502369,653147,257528,102314,193871,116872,2152506,1887031
DII,33089,59227,23294,890090,32383,95805,0,0,0,0,286,0,184571,949603
FII,161160,67329,864302,528739,222838,298131,77771,216208,29233,21401,29564,18423,1597065,938034
Pro,13182,49123,156473,124459,143363,150752,195104,203098,51728,53204,114768,41624,568702,728176
TOTAL,330521,330521,1809218,1809218,775244,1072453,775244,1072453,338489,176919,338489,176919,4502844,4502844
