"""""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Jun 12","2020""""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,139342,144895,453282,235000,516930,693785,540350,766303,325962,184571,242115,166203,2313872,2094866
DII,31274,18481,56370,913869,4584,70845,0,0,117,65,2931,0,163255,935281
FII,63778,66137,1063764,466318,209646,237425,153736,170857,22605,24706,26422,27281,1621924,910751
Pro,25152,30033,133818,92047,179853,196493,216927,261388,102717,99196,179933,115054,737229,895382
TOTAL,259546,259546,1707234,1707234,911013,1198548,911013,1198548,451401,308538,451401,308538,4836280,4836280
