"""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on May 29"," 2019""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
Client,182372,190559,934797,293178,754123,562778,647926,730897,334726,162309,259623,150667,2931105,2272850
DII,50612,35304,29252,948321,28800,83718,0,0,0,0,2292,0,192382,985917
FII,195679,210060,860713,630036,203298,369596,122141,180803,30672,28373,32878,25712,1688331,1201630
Pro,36693,29433,177721,130948,107166,126313,323320,230705,73661,65233,144266,79536,586787,938208
TOTAL,465356,465356,2002483,2002483,1093387,1142405,1093387,1142405,439059,255915,439059,255915,5398605,5398605
