"""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Jul 22"," 2019""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
Client,165348,162078,830854,237062,756451,403980,676225,645150,381331,146758,255563,152029,2684722,2128107
DII,43061,19571,22202,967314,27466,88287,0,0,0,0,0,0,181016,986885
FII,112640,123096,880147,583829,170147,272231,77124,84316,17791,16301,25371,13343,1469257,907079
Pro,29556,45860,196225,141223,126348,151823,327063,186855,66606,73739,184794,71426,644297,957221
TOTAL,350605,350605,1929428,1929428,1080412,916321,1080412,916321,465728,236798,465728,236798,4979292,4979292
