"""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on January 09"," 2019""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
Client,172943,197869,907003,244984,607044,779263,673473,983091,255454,105239,211402,131316,2826946,2442135
DII,68417,18780,15159,982685,24357,91078,0,0,0,0,0,0,199011,1001465
FII,193970,204908,808393,549882,192151,355263,58096,122482,33457,36649,26143,28249,1619883,989760
Pro,28638,42411,148934,101938,214526,243969,306509,364000,52628,58831,103994,41154,747526,960006
TOTAL,463968,463968,1879489,1879489,1038078,1469573,1038078,1469573,341539,200719,341539,200719,5393366,5393366
