"""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on May 07"," 2019""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
Client,128778,177605,864919,247711,737596,409758,683038,651334,211980,86846,188393,114496,2439877,2062577
DII,30228,60629,12590,932854,31205,86758,0,0,0,0,1873,0,160781,995356
FII,181161,87058,861082,593469,206415,305918,103767,136940,27707,26949,23703,20866,1609232,965803
Pro,22261,37136,153033,117590,152548,182412,340959,196572,56375,59793,82093,38226,626422,812576
TOTAL,362428,362428,1891624,1891624,1127764,984846,1127764,984846,296062,173588,296062,173588,4836312,4836312
