"""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Jun 11"," 2019""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
Client,167001,194279,887426,285677,489463,604508,534518,736601,264946,117687,203522,116950,2531031,2071547
DII,47150,33193,27224,941333,24397,79499,0,0,0,0,1617,0,178270,976143
FII,142597,101764,835553,582476,196505,299872,58642,131261,18315,19801,20511,18416,1512643,913070
Pro,18059,45571,141536,82253,122636,142565,239841,258582,53399,47308,111010,49430,525503,786687
TOTAL,374807,374807,1891739,1891739,833001,1126444,833001,1126444,336660,184796,336660,184796,4747447,4747447
