"""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on March 20"," 2019""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
Client,199861,269838,870847,339817,300037,630060,483799,693685,306912,184694,246100,158424,2492411,2191663
DII,39908,43729,33211,887490,30058,94734,0,0,0,0,0,0,197911,931219
FII,215019,120535,883346,587669,294423,340688,103131,262170,41354,38221,37670,33591,1813051,1144766
Pro,29801,50487,173329,145757,127076,121903,164664,231530,71832,53588,136328,84488,577529,813254
TOTAL,484589,484589,1960733,1960733,751594,1187385,751594,1187385,420098,276503,420098,276503,5080902,5080902
