"""""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Jun 15","2020""""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,136022,131104,461668,223048,682801,758441,657360,824857,365981,181630,261599,174311,2586543,2272279
DII,32221,19900,56978,907251,4584,69399,0,0,123,0,2931,0,163305,930082
FII,57903,65677,1047880,492278,211398,254793,162011,177337,23380,25974,29255,27534,1621328,954092
Pro,24688,34153,143147,87096,189525,202451,268937,282890,101897,107263,197596,113022,768971,983694
TOTAL,250834,250834,1709673,1709673,1088308,1285084,1088308,1285084,491381,314867,491381,314867,5140147,5140147
