"""""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Jun 24","2020""""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,134030,126704,430234,214463,870116,835227,739456,882851,271397,180248,207163,163210,2721252,2333847
DII,16611,22558,54634,849589,4584,82339,0,0,81,0,4951,0,158249,877098
FII,67580,68947,972532,410965,228208,274371,188410,216477,14686,18499,16398,15780,1575876,916977
Pro,35894,35906,139830,122213,229399,205208,404441,297817,117343,111987,174995,131744,839661,1167116
TOTAL,254115,254115,1597230,1597230,1332307,1397145,1332307,1397145,403507,310734,403507,310734,5295038,5295038
