"""""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Aug 14","2019""""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,176901,120518,753271,211139,394682,344235,454163,586973,334916,157265,243028,151999,2161270,1767820
DII,67059,7756,25709,983410,23541,85330,0,0,0,0,942,0,201639,992108
FII,80592,205187,949845,625680,234645,264774,105878,95984,35622,18910,29000,16064,1584388,1077793
Pro,29847,20938,176914,85510,129580,163062,222407,174444,60165,70461,157733,78573,630029,739605
TOTAL,354399,354399,1905739,1905739,782448,857401,782448,857401,430703,246636,430703,246636,4577326,4577326
