"""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Apr 22"," 2019""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
Client,113729,158240,816699,260869,576420,436886,608200,655605,366254,140320,259066,144752,2450308,2086732
DII,37467,63966,20919,892527,32411,90811,0,0,0,0,2064,0,181608,958557
FII,174396,88749,858347,589609,242894,383294,68704,222683,36069,28711,40246,29308,1723711,1039299
Pro,23334,37971,185674,138634,122871,141426,297692,174129,65934,66066,166881,61037,605305,876344
TOTAL,348926,348926,1881639,1881639,974596,1052417,974596,1052417,468257,235097,468257,235097,4960932,4960932
