"""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Jul 17"," 2019""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
Client,172806,159654,830287,271157,514214,591490,562080,749081,349393,164435,256264,161385,2622625,2159621
DII,40667,29400,16502,947353,26799,76642,0,0,0,0,0,0,160610,976753
FII,126801,133252,841816,542504,203770,257247,52755,84547,18379,18344,22418,14821,1466357,850297
Pro,21914,39882,180995,108586,117510,141840,247458,233591,66348,67375,155438,73948,595982,858903
TOTAL,362188,362188,1869600,1869600,862293,1067219,862293,1067219,434120,250154,434120,250154,4845574,4845574
