"""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on March 22"," 2019""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
Client,188455,269136,889878,336865,465045,622037,567732,718263,327166,175978,252603,158044,2668559,2302643
DII,39598,44443,35257,885133,30058,96102,0,0,0,0,0,0,201015,929576
FII,216442,112224,877141,614030,287970,370775,107629,270859,42020,39033,40385,33074,1833381,1178201
Pro,29313,48005,184798,151046,125246,146855,232958,246647,67918,56258,144116,80151,610388,902923
TOTAL,473808,473808,1987074,1987074,908319,1235769,908319,1235769,437104,271269,437104,271269,5313343,5313343
