"""""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Jun 17","2020""""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,135280,124725,466469,226603,808253,869934,724639,905189,375860,197278,272371,179338,2853074,2432865
DII,26861,20698,56706,911512,4584,70121,0,0,163,199,4646,0,158634,936856
FII,59533,60043,1067357,502209,214559,259255,179153,190471,24596,25052,29282,27945,1650352,989103
Pro,25862,42070,150069,100277,224634,220668,348238,324318,104797,105517,199117,120763,831547,1134783
TOTAL,247536,247536,1740601,1740601,1252030,1419978,1252030,1419978,505416,328046,505416,328046,5493607,5493607
