"""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on January 11"," 2019""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
Client,159444,183022,910081,248205,611041,520418,666544,823677,303683,112779,238422,142470,2617446,2302340
DII,60961,19030,16960,990655,24357,91078,0,0,0,0,0,0,193356,1009685
FII,197995,212831,813751,546633,200058,363210,64206,128630,38064,42429,34518,32727,1655507,1019545
Pro,32702,36219,153343,108642,189049,241953,293755,264352,52266,63191,121073,43202,732504,867243
TOTAL,451102,451102,1894135,1894135,1024505,1216659,1024505,1216659,394013,218399,394013,218399,5198813,5198813
