"""""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Jun 18","2020""""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,144090,142596,472111,240347,402542,618911,422680,681630,354197,213435,265957,179110,2205286,1932320
DII,23861,20434,60104,914075,4584,76787,0,0,163,199,5096,0,165698,939605
FII,60064,55955,1072277,491198,194189,229784,147094,173514,24773,24737,27802,28446,1605824,924009
Pro,27981,37011,157016,115888,141700,143316,173241,213654,111676,102119,191954,132934,683808,864682
TOTAL,255996,255996,1761508,1761508,743015,1068798,743015,1068798,490809,340490,490809,340490,4660616,4660616
