"""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on January 14"," 2019""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
Client,161519,170324,901490,239677,720754,556383,738268,850411,318232,112620,246760,142783,2770998,2388223
DII,60979,19030,17363,992734,24357,91078,0,0,54,0,0,0,193831,1011764
FII,198404,226383,820596,545506,201961,379446,66936,141560,41393,43549,37872,32687,1685349,1050944
Pro,34076,39241,153264,114796,190542,247177,332410,282113,53590,63779,128637,44478,742428,941675
TOTAL,454978,454978,1892713,1892713,1137614,1274084,1137614,1274084,413269,219948,413269,219948,5392606,5392606
