"""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on May 22"," 2019""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
Client,141671,156424,862143,224900,599838,526318,546157,684017,307645,139636,258004,142398,2577251,2011900
DII,47031,47235,21288,950045,34325,83718,0,0,0,0,1973,0,186362,999253
FII,157909,126145,889411,627733,205749,334881,209599,195099,42613,35087,45368,34394,1665650,1238338
Pro,24320,41127,166092,136256,179735,164256,263891,230057,68149,65930,113062,63861,668482,848254
TOTAL,370931,370931,1938934,1938934,1019647,1109173,1019647,1109173,418407,240653,418407,240653,5097745,5097745
