"""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on January 15"," 2019""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
Client,163084,178601,897625,246004,646142,693436,729413,923784,303482,119724,245826,142807,2823493,2466435
DII,58879,18051,20722,996433,24357,89118,0,0,0,0,0,0,193076,1014484
FII,218149,231125,831639,547297,207464,382551,67944,145344,43023,46135,36621,34449,1728961,1062780
Pro,32603,44938,155372,115624,212967,223664,293573,319641,56789,59505,120847,48108,740900,942731
TOTAL,472715,472715,1905358,1905358,1090930,1388769,1090930,1388769,403294,225364,403294,225364,5486430,5486430
