"""""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Jun 05","2020""""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,100513,133740,439835,207508,449427,667873,483566,729368,219597,169929,183076,135156,2047174,1872414
DII,36228,13038,56396,912125,4584,67275,0,0,13,0,1672,0,164496,926835
FII,68341,58048,1056601,456064,205606,204726,136937,136061,16234,17276,20850,21134,1568784,829094
Pro,27741,27997,125643,102778,161424,159048,200538,233493,101956,76172,132202,107087,651984,804095
TOTAL,232823,232823,1678475,1678475,821041,1098922,821041,1098922,337800,263377,337800,263377,4432438,4432438
