"""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on May 09"," 2019""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
Client,141868,158768,882837,230032,388477,361735,447672,576527,232305,92741,201576,120513,2099963,1735088
DII,30120,51054,12599,940066,31207,87150,0,0,0,18,1973,0,161094,993093
FII,155400,99326,847145,607636,190102,297690,100267,140564,28785,29084,29066,22981,1548206,999840
Pro,19012,37252,160037,124884,120212,125026,182059,154510,58175,63075,86650,41424,545537,626779
TOTAL,346400,346400,1902618,1902618,729998,871601,729998,871601,319265,184918,319265,184918,4354800,4354800
