"""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Jun 07"," 2019""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
Client,162661,184305,889562,271214,439474,410156,480374,608006,243850,98449,184973,106495,2244152,1835367
DII,47046,26878,26285,939086,24397,79358,0,0,0,0,1080,0,177086,967044
FII,141990,109775,829919,594796,177898,285386,58111,115493,16916,19415,18187,16577,1471524,912939
Pro,13610,44349,138525,79195,129410,121067,232694,172468,44364,46096,100890,40888,493072,670484
TOTAL,365307,365307,1884291,1884291,771179,895967,771179,895967,305130,163960,305130,163960,4385834,4385834
