"""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on May 23"," 2019""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
Client,155560,165855,898954,257768,562090,366211,477222,556723,348842,145264,282096,142961,2476921,1882625
DII,48788,38683,33169,953088,28748,83718,0,0,0,0,2292,0,194423,994063
FII,147850,134441,886214,632574,200209,339375,168385,176775,39545,34634,43392,30884,1647827,1186451
Pro,29640,42859,170813,145720,121178,112353,266618,168159,66867,63064,127474,69117,563915,819947
TOTAL,381838,381838,1989150,1989150,912225,901657,912225,901657,455254,242962,455254,242962,4883086,4883086
