Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Oct 27 2019,,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,"""Future Stock Short	""",Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,"""Total Long Contracts	""",Total Short Contracts
Client,139473,134107,822896,247981,506477,487309,492820,670463,347712,211275,273753,179481,2515142,1998605
DII,54340,17441,31442,1060303,16592,77055,0,0,0,0,1755,0,179429,1079499
FII,71623,106245,982742,571328,171955,269042,126103,104689,27998,26441,30724,29345,1549801,968434
Pro,20560,28203,191963,149431,129561,122554,205662,180808,83037,73333,152515,102223,621008,818842
TOTAL,285996,285996,2029043,2029043,824585,955960,824585,955960,458747,311049,458747,311049,4865380,4865380
