"""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on February 20"," 2019""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
Client,135710,140995,811278,257469,573522,612719,621110,829197,337943,180791,265745,158615,2651963,2273131
DII,45869,27144,29716,970329,25063,91301,0,0,688,0,605,0,192637,998078
FII,197043,203341,955652,586284,244010,389165,91268,175463,52678,47862,43848,45999,1886410,1146203
Pro,22576,29718,178314,160878,139645,172032,269862,260557,66291,61262,147402,85301,640120,953718
TOTAL,401198,401198,1974960,1974960,982240,1265217,982240,1265217,457600,289915,457600,289915,5371130,5371130
