"""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Apr 15"," 2019""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
Client,132641,146615,806511,255546,428501,615452,550790,750599,342799,141273,252474,146211,2467177,2102235
DII,35411,64910,20498,902490,32391,97165,0,0,0,0,2021,0,185465,969421
FII,149364,92065,835011,549776,262470,340954,80841,230022,36207,25352,40306,24868,1649358,1017878
Pro,21358,35184,168440,122648,143013,153784,234744,226734,61641,64809,145846,60355,613045,825511
TOTAL,338774,338774,1830460,1830460,866375,1207355,866375,1207355,440647,231434,440647,231434,4915045,4915045
