Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Oct 01 2019,,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,"""Future Stock Short	""",Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,"""Total Long Contracts	""",Total Short Contracts
Client,146818,159004,832059,199839,799099,383731,686210,621260,216051,95946,163076,109271,2473704,1938660
DII,63252,7948,11288,1056002,23262,75615,0,0,0,0,1088,0,173417,1065038
FII,60625,101216,951043,603223,173052,266963,132888,88411,10335,10115,12937,9215,1472133,947890
Pro,27351,29878,153568,88894,154003,159576,330318,176214,45749,57869,95034,45444,598116,765782
TOTAL,298046,298046,1947958,1947958,1149416,885885,1149416,885885,272135,163930,272135,163930,4717370,4717370
