"""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Apr 23"," 2019""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
Client,119677,180681,829934,271057,673030,465391,668455,685630,351867,138704,253929,143705,2578603,2203457
DII,37296,63151,20075,893027,33471,90811,0,0,0,0,2064,0,181653,958242
FII,190172,81119,891237,618338,256864,402908,87298,231980,35114,28640,38118,28145,1804935,1084998
Pro,18826,41020,185441,144265,140581,139509,348193,181009,69732,66217,162602,61711,620306,938800
TOTAL,365971,365971,1926687,1926687,1103946,1098619,1103946,1098619,456713,233561,456713,233561,5185497,5185497
