"""""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Aug 29","2019""""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,199138,172212,817205,219210,1100851,619806,998933,881128,331759,144381,245684,150136,3213140,2667303
DII,83177,7151,38489,1083382,23661,80292,0,0,0,0,712,0,225619,1091245
FII,117995,260755,1000602,634809,255243,385110,174468,169914,27643,14256,23965,10546,1800849,1274457
Pro,64438,24630,184247,103142,159458,163604,365812,197770,79499,85040,168540,82995,736286,942889
TOTAL,464748,464748,2040543,2040543,1539213,1248812,1539213,1248812,438901,243677,438901,243677,5975894,5975894
