"""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on May 27"," 2019""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
Client,173193,188133,938180,299630,529686,627130,503875,746563,331526,175552,268797,152585,2775267,2159583
DII,49492,38373,33399,945761,28748,83718,0,0,0,0,2292,0,195357,986426
FII,169892,166870,889141,648159,224374,340677,146676,168344,36655,33490,38184,30842,1694229,1199075
Pro,36188,35389,181256,148426,122664,124660,254921,261278,76889,60670,135797,86285,602327,922096
TOTAL,428765,428765,2041976,2041976,905472,1176185,905472,1176185,445070,269712,445070,269712,5267180,5267180
