"""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on January 23"," 2019""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
Client,177361,155174,888358,273432,661977,543674,674850,803536,393934,146925,278165,161224,2812229,2346381
DII,54803,31291,21986,992890,24444,90813,0,0,36,0,0,0,192082,1024181
FII,218311,258021,864240,550523,226849,442921,85282,207685,47673,51887,50929,44584,1851881,1197024
Pro,30001,35990,173003,130742,165113,186677,318251,252864,60073,73788,172622,66792,688655,977261
TOTAL,480476,480476,1947587,1947587,1078383,1264085,1078383,1264085,501716,272600,501716,272600,5544847,5544847
