"""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on March 26"," 2019""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
Client,187029,250602,911965,329211,405026,719609,568208,786505,303876,175921,239486,151810,2703426,2325822
DII,38087,39809,31915,889247,28619,93258,0,0,0,0,0,0,191879,929056
FII,218028,140684,912185,669142,321064,415012,107465,305525,41876,35088,35636,32810,1943253,1291262
Pro,36511,48560,203341,171806,163433,144618,242469,280467,71933,56341,142563,82730,676177,968595
TOTAL,479655,479655,2059406,2059406,918142,1372497,918142,1372497,417685,267350,417685,267350,5514735,5514735
