"""""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Jun 10","2020""""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,120270,137391,436926,233928,701354,874968,684999,891971,274173,195413,218690,158642,2603104,2325621
DII,30916,17474,57198,907549,4584,70958,0,0,25,0,2552,0,163681,927575
FII,72461,56682,1070297,440346,228213,233876,157339,180112,20036,20684,24810,23771,1645567,883060
Pro,23441,35541,124899,107497,226134,212018,317947,319737,108116,85482,156298,119166,780090,1056186
TOTAL,247088,247088,1689320,1689320,1160285,1391820,1160285,1391820,402350,301579,402350,301579,5192442,5192442
