"""""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Jun 01","2020""""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,98037,119547,419128,175623,463939,679043,468290,717778,148741,95500,124419,90452,1904388,1696109
DII,38182,10206,58062,929457,4584,67558,0,0,13,0,226,0,168399,939889
FII,67563,48259,1056075,493466,165203,193456,117103,120861,8395,11456,13412,15087,1502148,808188
Pro,16627,42397,129668,64387,164289,162691,212622,264109,72166,61562,91258,62979,607003,737752
TOTAL,220409,220409,1662933,1662933,798015,1102748,798015,1102748,229315,168518,229315,168518,4181938,4181938
