"""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on March 18"," 2019""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
Client,207574,260616,847944,336575,468096,851400,586286,833358,272739,181863,230654,151849,2829617,2399338
DII,33387,41669,26917,887331,31258,94811,0,0,0,0,0,0,186373,929000
FII,211271,122380,887129,559757,298217,331434,109584,291565,36922,36066,32336,33032,1801040,1148654
Pro,26822,54389,162334,140663,163612,161857,265313,314579,72638,48407,119309,81455,635670,975708
TOTAL,479054,479054,1924324,1924324,961183,1439502,961183,1439502,382299,266337,382299,266337,5452699,5452699
