"""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Jun 17"," 2019""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
Client,153610,190266,909704,266457,750838,369802,674927,644693,347890,126185,247804,130844,2658029,2154991
DII,44258,24599,14757,942250,24397,80953,0,0,0,0,1848,0,164365,968697
FII,151380,104427,826267,608675,194466,349887,76705,111725,18497,19721,24515,16681,1560218,942728
Pro,17650,47606,161060,94406,123246,143883,341315,188107,55877,57421,148097,55802,559137,875333
TOTAL,366898,366898,1911788,1911788,1092947,944525,1092947,944525,422264,203327,422264,203327,4941749,4941749
