"""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on February 13"," 2019""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
Client,133495,149664,799886,253182,711329,510247,694911,753630,316425,155454,241798,146449,2626836,2239634
DII,36582,47035,26638,962543,24469,106232,0,0,688,0,605,0,194609,1010183
FII,212877,174851,933026,575944,232582,362774,72609,180364,41396,40970,38348,40719,1823625,1082835
Pro,24836,36240,161877,129758,138031,166457,338891,211716,57624,59095,135382,68351,607920,920338
TOTAL,407790,407790,1921427,1921427,1106411,1145710,1106411,1145710,416133,255519,416133,255519,5252990,5252990
