"""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Jun 12"," 2019""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
Client,162185,192821,894422,289742,648522,569643,617224,740375,284203,119162,212522,121333,2678137,2174017
DII,47150,30203,27532,941402,24397,80216,0,0,0,0,1848,0,179295,973453
FII,138880,99067,831961,587750,190946,315625,63131,123691,17826,19794,21781,18367,1515032,913787
Pro,17664,43788,147193,82214,129205,147831,312715,249249,52304,50204,118182,49460,544401,855608
TOTAL,365879,365879,1901108,1901108,993070,1113315,993070,1113315,354333,189160,354333,189160,4916865,4916865
