"""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on May 15"," 2019""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
Client,126426,141280,848131,221202,711219,472147,602949,666727,263948,107399,220783,130522,2529270,1983463
DII,29703,41660,16856,954438,32417,87699,0,0,0,0,1973,0,166675,998071
FII,129849,96014,878019,622441,213645,316211,169523,156825,33641,29305,35553,26493,1600670,1106849
Pro,25052,32076,163599,108524,153727,137812,338536,190317,60711,68263,99991,47952,609164,817396
TOTAL,311030,311030,1906605,1906605,1111008,1013869,1111008,1013869,358300,204967,358300,204967,4905779,4905779
