"""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on January 30"," 2019""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
Client,165951,133261,852870,245605,679306,506372,615972,776630,384422,149335,267127,156068,2738256,2194663
DII,66165,31889,21765,994361,24444,88899,0,0,487,0,0,0,201760,1026250
FII,240896,283205,939708,620956,234973,459036,132010,206430,47247,51214,55712,46221,1973074,1344534
Pro,15210,39867,186366,139787,144033,157813,334774,229060,66599,73350,175916,71610,643371,991014
TOTAL,488222,488222,2000709,2000709,1082756,1212120,1082756,1212120,498755,273899,498755,273899,5556461,5556461
