"""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on May 17"," 2019""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
Client,121848,134595,820640,205281,320214,388196,364307,527297,267542,120706,230313,131724,2039146,1593517
DII,38055,43178,18884,953383,32443,85922,0,0,0,0,1973,0,175304,998534
FII,127447,102431,892804,625774,199603,275870,164167,177477,39325,28970,38793,28309,1564019,1136951
Pro,26505,33651,164584,112474,142075,112344,165861,157558,64948,62835,100736,52478,573291,622758
TOTAL,313855,313855,1896912,1896912,694335,862332,694335,862332,371815,212511,371815,212511,4351760,4351760
