"""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on March 27"," 2019""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
Client,177539,249330,889509,313328,521536,680141,611374,760456,299425,168661,232287,150409,2736811,2317184
DII,37564,45259,30131,890706,27819,91928,0,0,0,0,0,0,187442,935965
FII,232593,133606,915468,667036,311128,430464,124202,323930,39924,34259,33748,33955,1963836,1316477
Pro,33670,53171,194738,158776,137965,156370,262872,274517,71306,61260,144620,79816,655309,973772
TOTAL,481366,481366,2029846,2029846,998448,1358903,998448,1358903,410655,264180,410655,264180,5543398,5543398
