"""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on May 10"," 2019""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
Client,135631,147464,871610,224591,473787,399321,503679,614440,244896,99707,210109,124578,2224952,1824861
DII,30153,44685,13714,942702,31207,87130,0,0,0,0,1973,0,162204,989360
FII,140801,100146,852466,610113,197620,317820,123733,141901,30526,29907,30140,24196,1569140,1030229
Pro,19358,33648,160302,120686,134517,133921,209719,181851,58089,63226,91289,44066,569413,681259
TOTAL,325943,325943,1898092,1898092,837131,938192,837131,938192,333511,192840,333511,192840,4525709,4525709
