"""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on February 25"," 2019""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
Client,140241,138687,819236,251765,419591,614856,539668,808146,332327,196100,259488,163564,2522351,2161318
DII,37134,20602,29038,972713,24397,89919,0,0,688,0,605,0,181176,993920
FII,190634,200073,950099,602812,241423,347818,80163,156248,49965,49946,42006,48767,1829885,1130069
Pro,26024,34671,203635,174718,154990,152585,220570,240784,72455,60517,153336,94232,670206,918311
TOTAL,394033,394033,2002008,2002008,840401,1205178,840401,1205178,455435,306563,455435,306563,5203618,5203618
