"""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Jun 10"," 2019""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
Client,161345,184366,886725,275785,546445,471832,556093,654091,261129,106561,196179,110990,2434037,1977504
DII,47299,28078,26163,937596,24397,79499,0,0,0,0,1280,0,177358,966954
FII,136682,106902,832907,594112,182128,292791,61553,120114,17384,19756,20805,17566,1481648,921052
Pro,19846,45826,139759,78061,126950,135153,262274,205070,49465,46814,109714,44575,517987,745520
TOTAL,365172,365172,1885554,1885554,879920,979275,879920,979275,327978,173131,327978,173131,4611030,4611030
