"""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Apr 24"," 2019""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
Client,151633,212954,861697,298551,511154,606600,584813,754659,311236,144415,238947,138925,2586735,2228849
DII,37296,61504,20101,895342,33924,88149,0,0,0,0,2064,0,179470,958910
FII,202367,90115,914445,639205,259650,405534,90419,238940,35226,26571,35823,27889,1843793,1122391
Pro,19539,46262,180319,143464,133565,129127,263061,235811,75832,63113,145460,67285,601495,901343
TOTAL,410835,410835,1976562,1976562,938293,1229410,938293,1229410,422294,234099,422294,234099,5211493,5211493
