"""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on January 16"," 2019""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
Client,168781,172392,894843,249491,704834,755420,756302,968294,316177,126413,251523,147713,2966468,2545715
DII,56409,18283,21181,994601,24357,89118,0,0,0,0,0,0,191065,1012884
FII,226691,251773,839479,551327,211198,393291,67397,155317,43361,47197,37476,35972,1761217,1099262
Pro,30301,39734,155210,115294,217479,222674,334169,336892,56784,61482,127323,51407,743930,1004819
TOTAL,482182,482182,1910713,1910713,1157868,1460503,1157868,1460503,416322,235092,416322,235092,5662680,5662680
