"""""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Jun 09","2020""""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,120041,140464,416014,234107,754904,758677,698475,813803,262647,178257,206227,150549,2490540,2243625
DII,32169,16804,57239,895236,4584,70808,0,0,13,0,2302,0,164813,914342
FII,66043,56570,1075669,442566,220735,232520,158611,165912,19528,19798,24324,22422,1634293,870405
Pro,26786,31201,122381,99394,217708,194189,340845,276479,103921,87461,153256,112545,752446,1013720
TOTAL,245039,245039,1671303,1671303,1197931,1256194,1197931,1256194,386109,285516,386109,285516,5042092,5042092
