"""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on February 08"," 2019""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
Client,143156,134096,768882,250413,395353,501338,529428,693298,257738,139477,205451,132192,2205944,1944878
DII,39582,49550,22072,956001,24469,105000,0,0,688,12,605,0,191823,1006156
FII,186979,166380,934668,553843,228999,325667,57626,176669,31743,35103,28572,34532,1743159,1017622
Pro,22470,42161,149975,115340,127860,144255,189627,206293,56293,53989,111834,61857,554842,727112
TOTAL,392187,392187,1875597,1875597,776681,1076260,776681,1076260,346462,228581,346462,228581,4695768,4695768
