"""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on March 15"," 2019""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
Client,205708,251637,824935,327289,332926,799947,513517,778878,257590,174112,218988,147002,2595218,2237311
DII,33719,39603,26452,887673,33108,93966,0,0,0,0,0,0,187245,927276
FII,204581,125241,891856,552132,295702,314804,93780,294469,36457,33908,31855,31809,1777308,1129286
Pro,28401,55928,158871,135020,169110,157690,223549,293060,71127,47323,114331,76532,632522,898420
TOTAL,472409,472409,1902114,1902114,830846,1366407,830846,1366407,365174,255343,365174,255343,5192293,5192293
