"""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on February 19"," 2019""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
Client,141676,145811,804258,253524,673876,472275,658616,752647,350088,165506,266576,155290,2607679,2232464
DII,49553,28646,29811,964999,25053,93381,0,0,688,0,605,0,198486,994250
FII,190943,206039,952224,588751,221722,381774,93920,174823,52311,46580,43671,42808,1845554,1150012
Pro,25906,27582,173856,152875,133124,175542,301239,195502,60933,64369,153168,78357,633730,908723
TOTAL,408078,408078,1960149,1960149,1053775,1122972,1053775,1122972,464020,276455,464020,276455,5285449,5285449
