"""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on May 16"," 2019""",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
Client,124853,130940,842328,216865,251320,329254,308772,501741,265760,114238,227526,131624,1927753,1517468
DII,33568,41809,19236,958815,32417,87584,0,0,0,0,1973,0,172805,1002597
FII,121058,97819,886387,623611,186791,268633,152804,161171,36290,29168,36064,26128,1528327,1097597
Pro,24310,33221,162578,111238,119954,97791,128906,120350,61831,65102,98318,50756,531566,542789
TOTAL,303789,303789,1910529,1910529,590482,783262,590482,783262,363881,208508,363881,208508,4160451,4160451
